customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,annual_income,occupation,credit_score,customer_since,branch_id,is_high_risk,kyc_status,nationality,referral_source
CUST003131,Austin,Edwards,20/11/1983,M,lambertlindsey@example.com,N/A,574 William Mews,Maysstad,AR,22948,66876.8,Teacher,540,04-11-2020,BR002,TRUE,Pending,Serbia,Online
CUST003132,Kelsey,Ramirez,07-03-1997,F,christopher18@example.com,+13816243831,09578 Jennifer Vista,Julieland,UT ,92437,68685.03,Manager,829,03/21/2019,BR046,1,verified,Niger,Marketing
CUST003133,Cassandra,Sullivan,1968-04-24,M,melissasandoval@example.com,+1-327-821-5503,87406 Carroll Stream,North Shannon,WY,49453,9407.95,Sales Rep,429,24-08-2009,BR048,False,Not Verified,Palestinian Territory,branch
CUST003134,Crystal,Long  ,90-09-22,M,benjaminparks@example.org,001-649-6451,071 Allen Brook Apt. 156,North Jamieshire,OR,33944,122322.84,Consultant,583,11-05-03,BR049,True,VERIFIED,Tuvalu,ONLINE
CUST003135,Lori,Kennedy,23/02/1944,F,,821-305-2068,734 Marcus Neck,Lake Christophertown,VT,16888,71446.4,Officer,791,2006-03-22,BR006,Yes,Not Verified,San Marino,branch
CUST003136,susan,Collins,99/99/9999,f,rwatts@example.com,000-000-0000,3221 Alicia Summit Apt. 440,North Robert,WY,75117,85505.07,Consultant,481,2004-01-17,BR032,,N/A,Zambia,Branch
CUST003137,Grace,Gardner,61-12-14,F,qhodges@example.org,(484) 763-4627,3307 Thomas Forest Apt. 256,Cruzport,MO,79936,,Engineer,585,26-02-2000,BR006,TRUE,Verified,Uganda,branch
CUST003138,Michael,Rodriguez,,M,tinalong@example.com,+1-150-583-3920,7443 Martinez Pines,Port Deannaville,NY,40921,34259.31,Nurse,617,06/07/2022,BR009,FALSE,VERIFIED,Turkey,online
CUST003139,Reginald,Haley,1991-01-24,M,brendamiles@example.net,+1-301-307-2287,8878 Jeremy Oval Apt. 202,Jasonmouth,IN,81083,86571.52,Officer,780,12-10-2009,BR014,1,Verified,Western Sahara,N/A
CUST003140,Nicole,stewart,40-02-20,0,adam78@example.com,(660) 374-1688,3893 Teresa Valley Suite 500,Rickyland,US,34345,60632.56,Student,379,2003-11-01,BR010,1,verified,,Walk-in
CUST003141,Angelica,Patel,24-03-1961,Female,chapmanclaudia@example.org,(593) 887-1344,,Gomezstad,RI,34834,,Engineer,722,12/01/2000,,,verified,Wallis and Futuna,Marketing
CUST003142,Samuel,Flores,1997-11-20,female,,+1-001-533-2879,916 Lara Mews,North Jack,WA,20131,0,Clerk,462,"December 27, 2014",BR005,Yes,,Martinique,online
CUST003143,John,randall,1964-12-19,M,faulknerjanice@example.org,136.922.9512,091 Kelsey Landing,North Laurie,FL,77624,66531.7,Driver,622,27-11-2022,BR023,,pending,Saint Helena,Online
CUST003144,Brandon,Scott,03/25/1965,F,nicolemarshall@example.org,+1-231-785-1325,34658 Diaz Summit,Port Maryport,IN,96712,48901.28,Nurse,747,16-06-2000,BR018,True,N/A,Jordan,N/A
CUST003145,Arthur,Garcia,03/20/1988,0,sanchezmadison@example.com,,784 Stafford Forges Suite 610,West Kimberly,KY,37971,85129.2,Engineer,839,"October 12, 2018",BR029,FALSE,N/A,Holy See (Vatican City State),N/A
CUST003146,Eric,Morton,,M,adamszachary@example.net,(001) 434-8157,1671 Benjamin Mission Suite 192,New Brianbury,OR,78007,86451.55,Chef,438,"July 26, 2007",BR033,TRUE,Pending,Jordan,Online
CUST003147,Brandi,Welch,03/29/1978,f,griffinbeth@example.com,4178523035,,East Reginaview,NY,56964,USD 45233.09,Contractor,484,08/15/2001,BR041,0,N/A,New Caledonia,N/A
CUST003148,Patrick,Durham,01/03/1952,male,N/A,523.421.6824,93942 Michael Burgs Apt. 336,,MD,53920,"$45,073.91",Analyst,803,06/02/2009,BR003,TRUE,N/A,Falkland Islands (Malvinas),ONLINE
CUST003149,Christopher,Wiggins,17-05-1951,M,cruzeric@example.org,1927407868,2999 Nicole Unions,Harrisshire,MP,55493,66126.71,Student,714,18-08-2007,BR005,1,VERIFIED,Liechtenstein,ONLINE
CUST003150,Shaun,george,,F,kristinwalker@example.org,1251312683,99106 Brown Square Suite 458,New Kristafort,ME,11549,38617.52,,304 pts,"June 23, 2015",BR007,TRUE,N/A,Tuvalu,ONLINE
CUST003151,  Rodney,Figueroa,"April 12, 1991",F,  shanejohnson@example.com  ,+10013313942,957 Pierce Avenue,Lake Charlesmouth,OH,02590,99469.43,Nurse,622,01-02-2017,BR024,,Pending,Svalbard & Jan Mayen Islands,ONLINE
CUST003152,Scott,FRANKLIN,1967-09-14,F,jschultz@example.org,(001) 981-4277,8561 Paul Estates Suite 287,West Rebecca,ND,61682,57077.75,Contractor,331,04/28/2009,BR022,FALSE,VERIFIED,India,online
CUST003153,Kristen,  Miller,99/99/9999,F,  kendramiller@example.org  ,+12784590126,24840 Richards Radial Apt. 470,Lake Ray,MN,07766,0,Developer,434,06-08-19,BR017,1,VERIFIED,,
CUST003154,Nicholas,Hammond  ,1947-11-26,F,sarahcraig@example.net,6133578261,68669 Annette Wall,Lauraland,NE,67331,56881.23,Driver,589,14-12-31,BR012,TRUE,pending,Saint Martin,
CUST003155,brent,Chase,09/29/1994,female,cooperteresa@example.net,627-772-8663,04703 Jennifer Haven,South Kevinview,KS,26070,33650.97,Lawyer,730,24/04/2007,BR022,TRUE,verified,Denmark,Marketing
CUST003156,Mary,Murphy,"October 11, 1998",M,jacob67@example.net,N/A,6981 Alex Glen,Bowmanside,GU,44872,12905.35,Engineer,430,13-11-20,BR030,TRUE,verified,Tonga,Online
CUST003157,Paula,Tate,46-02-16,F,kevinperry@example.net,+1-301-478-8135,1507 Ortiz Walks Suite 769,Port Haleyton,CT,29975,26690.07,Sales Rep,373,"January 25, 2015",BR040,,N/A,Trinidad and Tobago,
CUST003158,Mark,Lewis,99/99/9999,M,DOUGLASGOLDEN@EXAMPLE.NET,(669) 761-9525,81362 Scott Manors Suite 927,,US,75855,73829.3,Officer,823,,BR019,False,Not Verified,Aruba,Walk-in
CUST003159,Susan,Morgan,30/08/1979,M,charles33@example.org,+1-294-762-3836,3144 Donald Highway,Evansbury,PA,43705,116502.43,Clerk,,27-12-2011,BR031,Yes,Pending,Cocos (Keeling) Islands,branch
CUST003160,Tina,Joyce,"February 17, 1985",M,ptrujillo@example.com,+1-221-960-3808,5113 Erik Grove,Catherinestad,AZ,16174,80961.46,Student,638,05/21/2019,BR028,Yes,Pending,United States of America,Online
CUST003161,Kevin,Mills,,F,adkinsamanda@example.net,+10017799014,01226 Tiffany Underpass Apt. 019,New Joy,VT,73742,48772.38,Lawyer,734,"February 28, 2003",,0,Pending,Tuvalu,online
CUST003162,  Susan,Williams,06/23/1963,M,andreavazquez@example.org,,462 Jones Expressway Apt. 168,New Alexis,TX,74228,85956.65,Nurse,403,"September 19, 2001",BR005,False,Not Verified,Belgium,
CUST003163,Noah,Davis,1983-01-05,F,jennifersmith@example.com,+1-634-562-5384,5204 Adam Fall Suite 803,Port Antonio,MH,60276,53931.84,Developer,685,"June 03, 2019",BR031,True,Verified,Saudi Arabia,branch
CUST003164,patrick,Carr,1951-05-14,FEMALE,smithann@example.org,+1-001-533-3951,228 Carrie Curve,Rubioberg,MI,69119,45688.99,Accountant,9999,99/99/9999,,True,Not Verified,Canada,ONLINE
CUST003165,Ruben,Ramirez,NULL,1,olee@example.net,0012775156,7215 Joshua Ports Apt. 835,South Melody,MO,11137,29597.31,Contractor,640,01/23/2015,BR034,Yes,verified,Korea,N/A
CUST003166,  Christopher,Harris,04/10/1974,0,rlozano@example.net,000-000-0000,199 Michael Mountains Apt. 563,Mortonton,NY,20339,8685.99,Officer,0,07/02/2001,BR036,False,Verified,Ghana,Branch
CUST003167,DAVID,Moore,87-03-31,Female,adkinsbrittany@example.org,+1-433-565-3847,52896 Stevenson Lodge Suite 753,West Erin,MP,60862,56352.67,Retired,604,10-05-05,BR003,Yes,verified,Costa Rica,Online
CUST003168,Angela,  Roberts,95-12-13,Female,N/A,452.289.9885,337 Paul Viaduct Suite 910,Derekmouth,MD,64237,75531.87,Lawyer,464,NULL,BR009,True,Pending,,ONLINE
CUST003169,Christina,  Peters,19-01-1992,M,jenniferhernandez@example.org,0017629823,2192 Jessica Village,Greenfurt,MO,08115,66618.17,Nurse,449,"December 18, 2002",BR005,0,Not Verified,Finland,Online
CUST003170,Heather,Tran,"February 05, 1967",male,matthew28@example.com,+1-001-935-2788,1345 Benjamin Stravenue Suite 335,Fisherstad,GU,60394,55441.16,Doctor,362,01/10/2013,BR001,,Not Verified,Singapore,Walk-in
CUST003171,Michelle,Simmons,1974-02-20,FEMALE,melissagomez@example.com,N/A,85788 Albert Knoll,West Christopher,PA,52267,,Chef,532,"May 30, 2007",BR001,True,N/A,Tajikistan,branch
CUST003172,Caleb,Barnett,"February 04, 1970",M,sandra32@example.net,N/A,854 Brown Mountain Apt. 446,Maryshire,PW,39132,"$91,288.62",Doctor,686 pts,23/03/2000,BR023,1,VERIFIED,Norway,Online
CUST003173,Michael,Lawrence,1967-11-12,F,joseholland@example.net,+1-001-410-3615,791 Lauren Pike,Lorrainehaven,FM,18202,23900.38,Analyst,566,31/10/2005,BR016,No,pending,Gabon,Online
CUST003174,Daniel,Knight,99/99/9999,M,,256-762-9523,,North Michael,AS,31201,97160.98,Chef,601,16-04-2000,BR039,TRUE,,Christmas Island,N/A
CUST003175,Troy,mason,00-05-15,M,markcohen@example.com,(722) 230-8861,33395 Stewart Ways Apt. 579,Richardsonborough,CO,40601,34922.4,Self-Employed,527,"March 26, 2001",BR015,TRUE,verified,Netherlands,Walk-in
CUST003176,  Christopher,Villegas,28-03-1991,M,murraymichael@example.com,,6236 Williams Street,New Robert,US,00000,43664.77,,375,17-10-2010,BR037,No,verified,Jamaica,
CUST003177,Alejandro,Watson,09/15/1994,F,thomas07@example.com,000-000-0000,672 Dana Shoal,Lake Teresa,MI,73010,18662.52,Chef,559,20/12/2010,BR031,Yes,Pending,Ukraine,branch
CUST003178,Russell,Ward,71-11-09,Male,clarkedavid@example.net,N/A,411 Nancy Mill,Lake Kevin,OR,36404,,Self-Employed,606,08/01/2013,BR038,True,Pending,Slovenia,online
CUST003179,Tammy,Saunders  ,"January 09, 1966",M,stevensonlisa@example.org,+1-493-786-3085,828 Frank Pike,South Jillside,GA,87401,104135.94,Teacher,308,99/99/9999,,True,Verified,Croatia,N/A
CUST003180,Jamie,Martin,01/22/1973,M,diane94@example.com,907-985-1815,41190 Smith Pike Apt. 126,East Jennifer,OK,56122,88046.98,Driver,564,"May 29, 2011",BR016,False,Pending,Ireland,Referral
CUST003181,Amy,OLSON,1949-07-13,F,bonnieortiz@example.org,+10012782680,23892 Jones Streets Apt. 563,Kingfurt,MP,18966,10424477.0,Teacher,753,"March 14, 2022",BR038,True,pending,Jersey,N/A
CUST003182,Robert,Dixon,"October 21, 1950",F,adkinsvictor@example.net,000-000-0000,52700 Romero Walks,East Justin,TX,76762,88274.99,Contractor,375 pts,"March 31, 2013",BR034,False,Not Verified,Liberia,Walk-in
CUST003183,Rebecca,RODRIGUEZ,"November 20, 1944",m,alyssahill@example.com,000-000-0000,0722 William Ville,Johnsonmouth,FL,95489,31371.56,Nurse,642,2002-12-06,BR009,Yes,Not Verified,Switzerland,online
CUST003184,Billy,Stafford,12-03-1961,M,curryrachel@example.com,N/A,182 Elizabeth Bridge,,UT,27495,58422.38,,690,03/16/2020,,False,VERIFIED,Bolivia,Branch
CUST003185,  Ashley,Carlson,11-10-1952,F,smithgabriella@example.org,N/A,729 John Creek,East Nicolefurt,ID,03587,42693.03,Driver,682,25/10/2015,BR011,FALSE,Pending,Norfolk Island,ONLINE
CUST003186,Carol,Campbell,1966-08-05,male,masonjamie@example.net,0016936645,8858 Barnett Square,Port David,OK,20909,116570.12,Contractor,630,06-07-2008,BR035,,verified,,Online
CUST003187,Brenda  ,Miller,09-02-1985,M,ronaldclark@example.org,,905 Davis View Suite 653,East Jamieland,MA,00000,28112.4,Manager,535,08/06/2000,BR005,1,VERIFIED,,
CUST003188,Todd,Ewing,02/02/1946,M,WILKINSJONATHAN@EXAMPLE.NET,+1-144-136-9930,5092 Anthony Parkways,Mayborough,NJ,24747,101279.42,Chef,829,03/15/2007,BR030,True,VERIFIED,Cameroon,ONLINE
CUST003189,Stephen,Newman,05/07/1981,M,herringmegan@example.com,+11800953761,208 Christine Groves Apt. 716,,NH,20655,101253.39,Consultant,838,30-07-2008,BR042,True,VERIFIED,,
CUST003190,Jane,Barnes,1969-05-24,F,walkerpaul@example.net,939-534-9230,67198 Foster Mall,Port Rachelbury,wa,75816,134036.71,Teacher,444,05-06-2008,BR013,True,pending,Burkina Faso,Branch
CUST003191,  Kimberly,Hernandez,29-03-1994,F,  baldwinapril@example.net  ,+1-789-452-6492,61663 White Freeway Suite 174,Connieside,KY,69822,55660.97,Teacher,740,06/07/2004,BR047,1,VERIFIED,Turkey,online
CUST003192,Chris,Thomas,"January 02, 1963",F,mford@example.org,(641) 768-3789,9713 Anthony Flats,East Rebeccaville,AL,32688,"94931,28",Retired,379,2005-08-01,BR016,1,verified,Cote d'Ivoire,ONLINE
CUST003193,Shannon,Sharp,74-11-07,M,kayladavis@example.org,000-000-0000,5011 Moore Motorway,Levybury,NY,18404,149857.81,Consultant,611,05/08/2006,BR045,TRUE,Verified,Greenland,Branch
CUST003194,James,Holden,07/10/1990,Male,harrisonsteven@example.net,(001) 260-8132,6793 Sarah Fields,Kennedystad,IA,55113,48382.54,Lawyer,-1,05-03-14,BR029,0,Verified,Rwanda,Online
CUST003195,DANIELLE,Haley,18-01-1969,M,N/A,000-000-0000,906 Regina Shores Apt. 399,Nolanborough,IN,13385,16273.59,Officer,759,10/24/2011,BR014,True,Not Verified,Korea,
CUST003196,Stacey,Cook,1974-04-25,F,cherylbowman@example.net,000-000-0000,0300 Mcknight Passage,Greenshire,WI,22678,4199.65,Engineer,783,17-12-2007,BR019,TRUE,Not Verified,Luxembourg,Online
CUST003197,Christina,Baker,,M,porterkayla@example.com,+18914894420,5291 Aaron Square Suite 751,Jennifermouth,HI,56283,94944.92,Nurse,830,2010-02-16,BR047,FALSE,N/A,Poland,Online
CUST003198,Tyler,Espinoza,15-04-1959,M,ramirezgary@example.org,+1-137-698-8481,035 Renee Green,Jonathanmouth,WY,00000,4089.74,Designer,458,19/05/2021,BR008,True,Verified,Cyprus,Walk-in
CUST003199,Jeffrey,Chambers,09/27/1963,F,bondanthony@example.com,193.190.2511,49208 Flores Junctions,Michaelstad,AL,39054,56968.83,Analyst,476,2008-01-02,BR033,1,pending,Belize,
CUST003200,Ann,  Williams,05/10/1993,M,rcardenas@example.org,1470398378,93738 John Trafficway,South David,ID,24455,85305.96,Clerk,671,00-02-08,BR036,TRUE,Verified,Liechtenstein,Marketing
CUST003201,Ashley,Middleton,1956-04-29,M,garyjackson@example.net,N/A,230 Flowers Terrace Apt. 642,Mendozastad,OK,36955,76481.14,Self-Employed,573,"November 14, 2006",BR042,0,N/A,Liechtenstein,
CUST003202,  Ian,Roberts,1948-08-08,F,whitetravis@example.org,+11929857286,68580 Phelps Spurs Apt. 728,Keystad,MI,11060,"$84,890.57",Lawyer,527,2006-09-07,BR033,1,N/A,Malawi,Walk-in
CUST003203,Zachary,Brown,"February 10, 1978",M,heathergonzalez@example.org,001-782-6911,398 Travis Groves,Nelsonland,VT,25774,"$77,780.14",Officer,738,"December 31, 2006",BR023,False,verified,New Caledonia,Branch
CUST003204,Stephen,Turner,,M,michael88@example.org,000-000-0000,03908 James Mission,West Justin,TX,98078,114760.3,Accountant,602,01-05-13,BR001,No,Not Verified,Georgia,Online
CUST003205,Brenda,Bryan,1990-03-30,M,derrickbrown@example.com,(001) 814-3586,627 Watson Manors Suite 346,North Scott,GA,47725,36668.93,Student,422,22-08-28,BR006,1,pending,Benin,N/A
CUST003206,Alex,lewis,27-05-1963,1,wpatel@example.com,(001) 586-5004,88040 Deleon Lakes Apt. 673,Gonzalezport,VT,24633,46305.17,Nurse,477,03/14/2008,BR003,,Pending,American Samoa,Walk-in
CUST003207,jason,Cruz,99/99/9999,m,bakerdylan@example.org,+1-001-365-5762,64271 Tate Rue Suite 193,Port Amanda,GU,92032,42956.92,Analyst,379,14-04-03,BR027,True,VERIFIED,Saint Vincent and the Grenadines,ONLINE
CUST003208,Joan,wright,"July 21, 1955",M,amyhayes@example.com,129-638-3174,820 Hunter Road Apt. 789,Rickville,WY,70144,99056.71,Analyst,390,01/15/2016,BR010,True,pending,Sri Lanka,Referral
CUST003209,Sherri,Watson,"January 15, 1977",M,N/A,(425) 954-3941,14682 Douglas Route,Lake Julie,AK,77615,101513.95,Accountant,357,08/12/2000,BR042,TRUE,Verified,Wallis and Futuna,branch
CUST003210,John,WARNER,1947-10-20,F,trobinsonATexample.net,4224278692,003 Chelsea Branch,South Tracey,MH,48302,USD 85792.89,Nurse,729 pts,11-06-14,BR033,True,pending,,ONLINE
CUST003211,Justin,Jones,53-01-26,F,xsimpson@example.com,N/A,4008 Cohen Ridge,South Kevintown,NJ,48376,111422.28,Consultant,758,2003-09-27,BR041,True,pending,Christmas Island,
CUST003212,lisa,Brooks,22/11/1998,F,rebeccagonzalez@example.net,140.341.0621,3470 Elizabeth Track,South Jesus,MI,21032,28768.57,Designer,678,2003-03-02,BR046,True,verified,Lithuania,branch
CUST003213,  Elizabeth,Knapp,56-12-20,M,,593-590-7132,3610 Hodges Ways Apt. 844,South Abigailport,IL,46437,128352.84,Designer,635,11-06-2002,BR005,Yes,N/A,,Online
CUST003214,Christopher,Hawkins,21-12-1987,F,N/A,N/A,0956 Michael Path Apt. 499,Raymondchester,IL,63519,123313.35,Retired,-1,"March 24, 2001",BR050,No,N/A,China,N/A
CUST003215,Juan,Yu,99/99/9999,Male,,(503) 576-6507,830 Scott Extension Suite 845,Jessicaland,WI,92633,95746.77,Sales Rep,621,,BR049,True,Not Verified,Yemen,Branch
CUST003216,jeff,Carrillo,56-11-01,FEMALE,veronica02ATexample.net,+10015824810,19107 Lopez Orchard,Hooperhaven,ND,37509,132362.96,Self-Employed,361,NULL,BR049,False,VERIFIED,Lesotho,ONLINE
CUST003217,William,Martinez,"August 22, 1968",Male,sara96@example.net,5947217260,,East Mistyshire,AS,96581,12018.19,Nurse,501,15-08-30,BR047,False,N/A,Samoa,Referral
CUST003218,Francis,Wang,04/08/1968,MALE,allisonsteve@example.net,+1-966-595-6171,797 Miller Port,Hallland,SC,65905,51644.32,Sales Rep,355,2013-10-25,BR043,False,Verified,United States Virgin Islands,Marketing
CUST003219,Troy  ,Bennett,99/99/9999,male,ruben49@example.net,,3540 Samuel Squares Apt. 748,New Andrewfurt,AK,64783,"$44,264.38",Self-Employed,662,06/27/2008,BR022,Yes,VERIFIED,Uganda,ONLINE
CUST003220,Randy,Figueroa,1987-12-09,m,margaret56@example.com,+1-816-638-5731,081 Sutton Knolls Apt. 823,,NV,93979,95251.78,Accountant,539,2002-02-09,,,N/A,Mauritius,N/A
CUST003221,Tracey,  Gordon,1971-10-30,M,kimberlygray@example.org,000-000-0000,019 Jeffrey Hollow,Danielstown,AR,89593,33245.07,Consultant,363,"May 14, 2022",BR010,FALSE,Verified,Denmark,branch
CUST003222,Robert,Best,08/09/1940,F,matthew26@example.org,(567) 561-5181,043 Ellis Loaf,Christineborough,CO,55288,96512.33,Driver,420,2005-10-17,BR039,1,N/A,Sri Lanka,Walk-in
CUST003223,James,atkinson,02/03/1995,1,melissaguerrero@example.net,714-998-0924,,Kaylashire,OH,82357,117968.77,Retired,778,12-01-20,BR050,TRUE,Not Verified,Ethiopia,branch
CUST003224,Steven,Reese,21-03-1968,M,N/A,000-000-0000,7942 Pamela Port Apt. 909,Autumnport,KS,40550,94332.1,Student,500,02/07/2015,BR022,0,verified,Svalbard & Jan Mayen Islands,branch
CUST003225,Sara,Roberson,"July 15, 1941",F,RYAN55@EXAMPLE.ORG,1971371823,277 Chan Extension Apt. 685,Brianberg,NM,62289,,,429,"August 11, 2016",,FALSE,Pending,Uruguay,branch
CUST003226,David,Harrell,28/09/1940,F,milespatrick@example.org,9819989240,3863 Parker Place Suite 496,Rodriguezfurt,AK,70005,35424.43,Self-Employed,0,2011-01-16,BR009,0,,Nigeria,Online
CUST003227,Andrew,Hogan,87-07-11,M,jbriggs@example.com,1922713155,9168 Hernandez Center,Aaronmouth,MI,31258,40360.22,Lawyer,541,"September 05, 2015",BR032,False,N/A,Dominica,Marketing
CUST003228,Melissa,Reed,"August 27, 1974",1,ptorres@example.org,N/A,0408 Rick Radial Apt. 823,Port Nancy,NE,36874,113736.66,Clerk,420,02/24/2008,BR018,,N/A,Iraq,online
CUST003229,Eric,Roman,53-07-02,M,christinesilva@example.net,,21430 Kristen Parkway Apt. 066,Nealbury,NY,14599,97277.22,Nurse,440,"June 18, 2006",BR008,FALSE,N/A,Bulgaria,Walk-in
CUST003230,Sean,Cooper,,M,jason88@example.org,(614) 713-6998,4373 Richard Haven Suite 427,Weavermouth,CO,39418,68634.32,Designer,602,22-01-22,BR045,No,Not Verified,Somalia,online
CUST003231,Oscar,Davis,99/99/9999,0,miranda65@example.net,000-000-0000,2591 Rocha Shore Suite 339,Greenside,WA,92559,55373.17,Officer,838,01-04-26,BR011,1,verified,Antarctica (the territory South of 60 deg S),online
CUST003232,Amanda,Mann,08-05-1960,F,aalexander@example.net,369.918.4345,687 Higgins Port,New Maryhaven,LA,34441,0,Manager,746,21-03-2003,BR048,1,Pending,Congo,branch
CUST003233,  Meagan,Solomon,99/99/9999,MALE,davila@example.com,586.640.9322,,South Lisa,CT,29108,32520.17,Accountant,493,14/09/2022,BR002,True,VERIFIED,Cambodia,online
CUST003234,ERIC,Salinas,"August 04, 1960",M,rosariofelicia@example.net,,4946 Carlson Tunnel Suite 930,South Laurahaven,MP,96607,136899.67,Chef,312,09/19/2016,BR013,,N/A,Swaziland,Marketing
CUST003235,Matthew,yang,"March 19, 1953",F,NCOCHRAN@EXAMPLE.NET,,0815 John Crest Apt. 016,Jacksonton,PW,61717,25184.06,Student,712,NULL,BR050,0,verified,Swaziland,Walk-in
CUST003236,Jeffrey,Armstrong,"February 08, 1962",F,fletcherlaura@example.com,+14154623870,947 Amber Terrace Suite 501,Bradstad,IA,49087,76631.79,,700,11/20/2006,BR050,1,pending,Ethiopia,N/A
CUST003237,Michael,jackson,12-07-1963,M,james22@example.net,000-000-0000,4290 Huynh Freeway,Lake Jessica,NC,96271,105260.54,Developer,661,2009-11-17,BR041,Yes,VERIFIED,Niue,Walk-in
CUST003238,Lauren,martinez,65-05-13,F,,,21506 Manning Points Apt. 149,Davidburgh,OR,35256,26077.71,Developer,445,17/12/2000,BR038,FALSE,pending,Tonga,N/A
CUST003239,Shelley,Marquez,08/11/1986,F,ruthrussell@example.net,000-000-0000,093 Black Pine Apt. 718,Richardfort,AR,65303,76464.87,Teacher,424,15-09-2008,BR050,True,N/A,Tonga,online
CUST003240,Donna,Griffin,69-01-23,M,sparker@example.org,721.761.0606,,Sandrafurt,OK,86280,102827.04,Driver,678,27-04-2020,,True,VERIFIED,South Africa,ONLINE
CUST003241,Joshua,Bowen,79-10-12,F,fergusonchristian@example.com,405.597.0881,45276 Andre Run Suite 087,New Brian,WY,00769,70437.48,Teacher,9999,07/04/2014,BR038,No,Not Verified,Monaco,Branch
CUST003242,Alice,Clark,"July 22, 1953",male,robinmann@example.net,+1-572-899-9233,32256 Holmes Squares,South Alyssa,IL,63342,170394.11,Accountant,723,08/21/2015,BR037,False,verified,Venezuela,N/A
CUST003243,  Charles,Patterson,2005-03-17,f,  longcharles@example.net  ,,6561 Eric Spring,North Toddborough,NE,65684,11599.03,Lawyer,498,2018-11-30,BR021,1,Not Verified,Comoros,Walk-in
CUST003244,Jennifer,Lopez,"October 17, 1961",M,taylorkaitlyn@example.org,362.971.8110,9536 Gallagher Brooks,Lake Alicia,ND,77418,"$107,055.50",Lawyer,681,"March 20, 2016",BR007,TRUE,verified,Libyan Arab Jamahiriya,Marketing
CUST003245,Steven,Munoz,83-09-04,M,xharrison@example.org,N/A,53243 Flores Crescent Apt. 637,Lake Marybury,OK,46108,63951.94,Chef,301,04/04/2008,BR013,False,Not Verified,El Salvador,Referral
CUST003246,Rachel,Mason,99/99/9999,1,N/A,+14679908211,394 Nancy Light,South Richard,GA,72924,97017.21,Nurse,782,17/10/2019,BR048,1,Verified,Uganda,Walk-in
CUST003247,Aaron,Torres,99/99/9999,F,wallerjo@example.org,(317) 878-1703,9671 David Squares Suite 629,Lake Alicia,WY,18005,85445.75,Driver,-1,10-11-2002,BR025,TRUE,N/A,Dominican Republic,Referral
CUST003248,Doris,Brown,85-05-31,M,longjeffrey@example.net,000-000-0000,980 Miller Glen,Juliechester,NE,03357,44339.53,Chef,443,05-06-27,BR018,TRUE,,Japan,N/A
CUST003249,CHRISTOPHER,Morton,"November 25, 1946",F,janice56@example.net,(660) 894-7423,960 Lane Drives,Patriciaburgh,CA,41390,78014.87,Chef,831,05/19/2003,BR015,TRUE,Verified,Togo,N/A
CUST003250,FRANK,Hull,1982-08-26,F,david25@example.net,(607) 310-9728,62805 Erin Square Apt. 438,North Kellytown,NJ,45781,4973.45,Manager,403,14-01-2019,BR050,No,Not Verified,Norfolk Island,Referral
CUST003251,  Tyrone,Watkins,22-05-1971,M,arodriguez@example.net,704-339-1324,948 Green Roads Suite 879,Lake Mark,PR,12293,91113.66,Contractor,749,16-10-18,BR002,No,Not Verified,Georgia,branch
CUST003252,CHARLES,Roberson,"August 09, 1987",F,latoyawest@example.net,+1-349-658-6723,115 Xavier Harbor,South Sarahborough,MD,92248,80435.55,Sales Rep,516,15-08-08,BR050,,verified,Antigua and Barbuda,N/A
CUST003253,Cynthia,Wells,1953-07-10,M,cquinn@example.net,+10015685953,93676 Sean Walks,South Terri,WV,23690,92353.11,Student,761,30-08-2014,BR002,Yes,pending,Nicaragua,branch
CUST003254,Lisa,Johnson,"December 14, 2003",male,richardpadilla@example.net,+11334469162,671 Gomez Mills,East Elizabeth,PR,14256,10703414.0,Officer,735,NULL,BR028,,Verified,New Zealand,ONLINE
CUST003255,Patricia,miller,1981-02-18,M,johngonzalez@example.net,001-834-7527,39029 Odonnell Spring,West Ryanville,IN,79232,82866.69,Self-Employed,654 pts,15-09-06,BR044,True,Verified,Denmark,ONLINE
CUST003256,  Paul,Martin,"May 20, 1979",M,khodges@example.com,+1-755-463-9033,05735 Lewis Shore Suite 952,Johnsonmouth,RI,44657,75183.13,Engineer,699,2004-10-19,BR013,No,Pending,Bahrain,
CUST003257,Sheila,Martin,22/11/1980,F,kwilliams@example.net,+16388077358,5760 April Lodge Suite 826,Charlestown,MH ,85903,39162.61,Designer,691,03/10/2016,BR006,True,VERIFIED,Guinea-Bissau,Marketing
CUST003258,Sara,Wheeler,00-09-13,M,michaelriley@example.net,(897) 611-4776,2772 Christopher Groves Suite 387,Travisland,MS,23762,"$45,072.27",Engineer,376,07/28/2003,BR045,False,Verified,Guinea,Walk-in
CUST003259,Kevin,Little,"October 04, 1954",male,beverlydean@example.org,149-949-8149,1960 Martinez Manor Suite 151,Williamstown,AK,55212,,Designer,436,19/04/2013,BR024,No,N/A,Nicaragua,ONLINE
CUST003260,Karen,Neal,"November 27, 1972",F,wpalmer@example.org,744-610-1672,646 Calhoun Plains Apt. 596,Houstonport,RI,21091,120271.74,Consultant,380,2017-06-04,BR019,No,Pending,Korea,Marketing
CUST003261,Andrew,  Hutchinson,25/05/1940,0,patrick25ATexample.com,000-000-0000,259 Holmes Village Apt. 430,Hughesbury,ME,12769,61666.13,Driver,847,"September 12, 2007",BR045,1,verified,Libyan Arab Jamahiriya,Online
